iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
VNM,Asia,Vietnam,2022-08-20,11364355.0,0.0,2602.571,43098.0,0.0,0.571,114007.625,0.0,26.109,432.361,0.0,0.006,0.36,,,,,,,,,,,,,,,370074.0,,,,,3769.0,49353.0,0.05,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-08-21,11382258.0,17903.0,2557.571,43106.0,8.0,1.143,114187.23,179.604,25.658,432.441,0.08,0.011,0.38,,,,,,,,,,,,,,,352536.0,,,,,3590.0,44663.0,0.045,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-08-22,11382258.0,0.0,2557.571,43106.0,0.0,1.143,114187.23,0.0,25.658,432.441,0.0,0.011,0.4,,,,,,,,,,,,,,,334997.0,,,,,3412.0,39973.0,0.041,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-08-23,11382258.0,0.0,2557.571,43106.0,0.0,1.143,114187.23,0.0,25.658,432.441,0.0,0.011,0.42,,,,,,,,,,,,,,,317459.0,,,,,3233.0,35283.0,0.036,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-08-24,11382258.0,0.0,2557.571,43106.0,0.0,1.143,114187.23,0.0,25.658,432.441,0.0,0.011,0.43,,,,,,,,,,,,,,,299920.0,,,,,3055.0,30593.0,0.031,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-08-25,11382258.0,0.0,2557.571,43106.0,0.0,1.143,114187.23,0.0,25.658,432.441,0.0,0.011,0.45,,,,,,,,,,,,,,,282382.0,,,,,2876.0,25903.0,0.026,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-08-26,11382258.0,0.0,2557.571,43106.0,0.0,1.143,114187.23,0.0,25.658,432.441,0.0,0.011,0.48,,,,,,,,,,,,,,,282382.0,,,,,2876.0,25903.0,0.026,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-08-27,11382258.0,0.0,2557.571,43106.0,0.0,1.143,114187.23,0.0,25.658,432.441,0.0,0.011,0.5,,,,,,,,,,,,,,,282382.0,,,,,2876.0,25903.0,0.026,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-08-28,11401597.0,19339.0,2762.714,43113.0,7.0,1.0,114381.24,194.01,27.716,432.511,0.07,0.01,0.53,,,,,,,,,,,,,,,282382.0,,,,,2876.0,25903.0,0.026,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-08-29,11401597.0,0.0,2762.714,43113.0,0.0,1.0,114381.24,0.0,27.716,432.511,0.0,0.01,0.55,,,,,,,,,,,,,,,282382.0,,,,,2876.0,25903.0,0.026,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-08-30,11401597.0,0.0,2762.714,43113.0,0.0,1.0,114381.24,0.0,27.716,432.511,0.0,0.01,0.57,,,,,,,,,,,,,,,282382.0,,,,,2876.0,25903.0,0.026,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-08-31,11401597.0,0.0,2762.714,43113.0,0.0,1.0,114381.24,0.0,27.716,432.511,0.0,0.01,0.59,,,,,,,,,,,,,,,282382.0,,,,,2876.0,25903.0,0.026,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-09-01,11401597.0,0.0,2762.714,43113.0,0.0,1.0,114381.24,0.0,27.716,432.511,0.0,0.01,0.61,,,,,,,,,,257351937.0,89618505.0,83666271.0,,,282382.0,262.1,91.27,85.21,,2876.0,25903.0,0.026,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-09-02,11401597.0,0.0,2762.714,43113.0,0.0,1.0,114381.24,0.0,27.716,432.511,0.0,0.01,0.64,,,,,,,,,,,,,,,259838.0,,,,,2646.0,24957.0,0.025,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-09-03,11401597.0,0.0,2762.714,43113.0,0.0,1.0,114381.24,0.0,27.716,432.511,0.0,0.01,0.67,,,,,,,,,,,,,,,237294.0,,,,,2417.0,24011.0,0.024,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-09-04,11417503.0,15906.0,2272.286,43122.0,9.0,1.286,114540.81,159.57,22.796,432.602,0.09,0.013,0.71,,,,,,,,,,,,,,,214749.0,,,,,2187.0,23065.0,0.023,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-09-05,11417503.0,0.0,2272.286,43122.0,0.0,1.286,114540.81,0.0,22.796,432.602,0.0,0.013,0.75,,,,,,,,,,,,,,,192205.0,,,,,1958.0,22119.0,0.023,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-09-06,11417503.0,0.0,2272.286,43122.0,0.0,1.286,114540.81,0.0,22.796,432.602,0.0,0.013,0.78,,,,,,,,,,,,,,,169661.0,,,,,1728.0,21173.0,0.022,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-09-07,11417503.0,0.0,2272.286,43122.0,0.0,1.286,114540.81,0.0,22.796,432.602,0.0,0.013,0.8,,,,,,,,,,,,,,,147117.0,,,,,1498.0,20227.0,0.021,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-09-08,11417503.0,0.0,2272.286,43122.0,0.0,1.286,114540.81,0.0,22.796,432.602,0.0,0.013,0.82,,,,,,,,,,258223943.0,89753472.0,83849273.0,,,124572.0,262.99,91.41,85.4,,1269.0,19281.0,0.02,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-09-09,11417503.0,0.0,2272.286,43122.0,0.0,1.286,114540.81,0.0,22.796,432.602,0.0,0.013,0.83,,,,,,,,,,,,,,,126216.0,,,,,1285.0,19112.0,0.019,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-09-10,11417503.0,0.0,2272.286,43122.0,0.0,1.286,114540.81,0.0,22.796,432.602,0.0,0.013,0.83,,,,,,,,,,,,,,,127859.0,,,,,1302.0,18943.0,0.019,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-09-11,11437970.0,20467.0,2923.857,43130.0,8.0,1.143,114746.13,205.326,29.332,432.682,0.08,0.011,0.84,,,,,,,,,,,,,,,129502.0,,,,,1319.0,18774.0,0.019,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-09-12,11437970.0,0.0,2923.857,43130.0,0.0,1.143,114746.13,0.0,29.332,432.682,0.0,0.011,0.84,,,,,,,,,,,,,,,131146.0,,,,,1336.0,18605.0,0.019,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-09-13,11437970.0,0.0,2923.857,43130.0,0.0,1.143,114746.13,0.0,29.332,432.682,0.0,0.011,0.85,,,,,,,,,,,,,,,132789.0,,,,,1352.0,18435.0,0.019,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-09-14,11437970.0,0.0,2923.857,43130.0,0.0,1.143,114746.13,0.0,29.332,432.682,0.0,0.011,0.85,,,,,,,,,,,,,,,134432.0,,,,,1369.0,18266.0,0.019,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-09-15,11437970.0,0.0,2923.857,43130.0,0.0,1.143,114746.13,0.0,29.332,432.682,0.0,0.011,0.85,,,,,,,,,,259176472.0,89880152.0,84072281.0,,,136076.0,263.96,91.54,85.62,,1386.0,18097.0,0.018,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-09-16,11437970.0,0.0,2923.857,43130.0,0.0,1.143,114746.13,0.0,29.332,432.682,0.0,0.011,0.85,,,,,,,,,,,,,,,129248.0,,,,,1316.0,17451.0,0.018,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-09-17,11437970.0,0.0,2923.857,43130.0,0.0,1.143,114746.13,0.0,29.332,432.682,0.0,0.011,0.84,,,,,,,,,,,,,,,122421.0,,,,,1247.0,16804.0,0.017,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-09-18,11456558.0,18588.0,2655.429,43141.0,11.0,1.571,114932.61,186.476,26.639,432.792,0.11,0.016,0.83,,,,,,,,,,,,,,,115593.0,,,,,1177.0,16158.0,0.016,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-09-19,11456558.0,0.0,2655.429,43141.0,0.0,1.571,114932.61,0.0,26.639,432.792,0.0,0.016,0.82,,,,,,,,,,,,,,,108765.0,,,,,1108.0,15511.0,0.016,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-09-20,11456558.0,0.0,2655.429,43141.0,0.0,1.571,114932.61,0.0,26.639,432.792,0.0,0.016,0.81,,,,,,,,,,,,,,,101938.0,,,,,1038.0,14865.0,0.015,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-09-21,11456558.0,0.0,2655.429,43141.0,0.0,1.571,114932.61,0.0,26.639,432.792,0.0,0.016,0.79,,,,,,,,,,,,,,,95110.0,,,,,969.0,14218.0,0.014,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-09-22,11456558.0,0.0,2655.429,43141.0,0.0,1.571,114932.61,0.0,26.639,432.792,0.0,0.016,0.77,,,,,,,,,,259794452.0,89975153.0,84234230.0,,,88283.0,264.59,91.64,85.79,,899.0,13572.0,0.014,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-09-23,11456558.0,0.0,2655.429,43141.0,0.0,1.571,114932.61,0.0,26.639,432.792,0.0,0.016,0.76,,,,,,,,,,,,,,,81609.0,,,,,831.0,11993.0,0.012,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-09-24,11456558.0,0.0,2655.429,43141.0,0.0,1.571,114932.61,0.0,26.639,432.792,0.0,0.016,0.75,,,,,,,,,,,,,,,74935.0,,,,,763.0,10414.0,0.011,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-09-25,11471340.0,14782.0,2111.714,43146.0,5.0,0.714,115080.91,148.294,21.185,432.842,0.05,0.007,0.74,,,,,,,,,,,,,,,68261.0,,,,,695.0,8836.0,0.009,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-09-26,11471340.0,0.0,2111.714,43146.0,0.0,0.714,115080.91,0.0,21.185,432.842,0.0,0.007,0.73,,,,,,,,,,,,,,,61588.0,,,,,627.0,7257.0,0.007,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-09-27,11471340.0,0.0,2111.714,43146.0,0.0,0.714,115080.91,0.0,21.185,432.842,0.0,0.007,0.71,,,,,,,,,,,,,,,54914.0,,,,,559.0,5679.0,0.006,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-09-28,11471340.0,0.0,2111.714,43146.0,0.0,0.714,115080.91,0.0,21.185,432.842,0.0,0.007,0.7,,,,,,,,,,,,,,,48240.0,,,,,491.0,4100.0,0.004,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-09-29,11471340.0,0.0,2111.714,43146.0,0.0,0.714,115080.91,0.0,21.185,432.842,0.0,0.007,0.69,,,,,,,,,,,,,,,41566.0,,,,,423.0,2522.0,0.003,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-09-30,11471340.0,0.0,2111.714,43146.0,0.0,0.714,115080.91,0.0,21.185,432.842,0.0,0.007,0.69,,,,,,,,,,,,,,,41566.0,,,,,423.0,2522.0,0.003,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-10-01,11471340.0,0.0,2111.714,43146.0,0.0,0.714,115080.91,0.0,21.185,432.842,0.0,0.007,0.69,,,,,,,,,,,,,,,41566.0,,,,,423.0,2522.0,0.003,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-10-02,11480028.0,8688.0,1241.143,43151.0,5.0,0.714,115168.06,87.158,12.451,432.892,0.05,0.007,0.7,,,,,,,,,,260210114.0,,84374202.0,,,41566.0,265.02,,85.93,,423.0,2522.0,0.003,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-10-03,11480028.0,0.0,1241.143,43151.0,0.0,0.714,115168.06,0.0,12.451,432.892,0.0,0.007,0.71,,,,,,,,,,,,,,,36937.0,,,,,376.0,2522.0,0.003,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-10-04,11480028.0,0.0,1241.143,43151.0,0.0,0.714,115168.06,0.0,12.451,432.892,0.0,0.007,0.71,,,,,,,,,,,,,,,32308.0,,,,,329.0,2522.0,0.003,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-10-05,11480028.0,0.0,1241.143,43151.0,0.0,0.714,115168.06,0.0,12.451,432.892,0.0,0.007,0.72,,,,,,,,,,,,,,,27679.0,,,,,282.0,2522.0,0.003,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-10-06,11480028.0,0.0,1241.143,43151.0,0.0,0.714,115168.06,0.0,12.451,432.892,0.0,0.007,0.73,,,,,,,,,,260246761.0,,84389728.0,,,23049.0,265.05,,85.95,,235.0,2522.0,0.003,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-10-07,11480028.0,0.0,1241.143,43151.0,0.0,0.714,115168.06,0.0,12.451,432.892,0.0,0.007,0.74,,,,,,,,,,,,,,,19738.0,,,,,201.0,2522.0,0.003,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-10-08,11480028.0,0.0,1241.143,43151.0,0.0,0.714,115168.06,0.0,12.451,432.892,0.0,0.007,0.75,,,,,,,,,,,,,,,16427.0,,,,,167.0,2522.0,0.003,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-10-09,11485361.0,5333.0,761.857,43153.0,2.0,0.286,115221.56,53.501,7.643,432.912,0.02,0.003,0.77,,,,,,,,,,,,,,,13115.0,,,,,134.0,2522.0,0.003,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-10-10,11485361.0,0.0,761.857,43153.0,0.0,0.286,115221.56,0.0,7.643,432.912,0.0,0.003,0.79,,,,,,,,,,,,,,,14433.0,,,,,147.0,2522.0,0.003,25.93,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-10-11,11485361.0,0.0,761.857,43153.0,0.0,0.286,115221.56,0.0,7.643,432.912,0.0,0.003,0.8,,,,,,,,,,,,,,,15751.0,,,,,160.0,2522.0,0.003,23.15,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-10-12,11485361.0,0.0,761.857,43153.0,0.0,0.286,115221.56,0.0,7.643,432.912,0.0,0.003,0.8,,,,,,,,,,,,,,,17069.0,,,,,174.0,2522.0,0.003,23.15,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-10-13,11485361.0,0.0,761.857,43153.0,0.0,0.286,115221.56,0.0,7.643,432.912,0.0,0.003,0.8,,,,,,,,,,260375471.0,90028108.0,84393196.0,,,18387.0,265.18,91.69,85.95,,187.0,2522.0,0.003,23.15,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-10-14,11485361.0,0.0,761.857,43153.0,0.0,0.286,115221.56,0.0,7.643,432.912,0.0,0.003,0.8,,,,,,,,,,,,,,,29719.0,,,,,303.0,2496.0,0.003,23.15,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-10-15,11485361.0,0.0,761.857,43153.0,0.0,0.286,115221.56,0.0,7.643,432.912,0.0,0.003,0.81,,,,,,,,,,,,,,,41050.0,,,,,418.0,2470.0,0.003,23.15,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-10-16,11492273.0,6912.0,987.429,43155.0,2.0,0.286,115290.91,69.341,9.906,432.933,0.02,0.003,0.81,,,,,,,,,,,,,,,52382.0,,,,,533.0,2444.0,0.002,23.15,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-10-17,11492273.0,0.0,987.429,43155.0,0.0,0.286,115290.91,0.0,9.906,432.933,0.0,0.003,0.82,,,,,,,,,,,,,,,63714.0,,,,,649.0,2419.0,0.002,23.15,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-10-18,11492273.0,0.0,987.429,43155.0,0.0,0.286,115290.91,0.0,9.906,432.933,0.0,0.003,0.82,,,,,,,,,,,,,,,75045.0,,,,,764.0,2393.0,0.002,23.15,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-10-19,11492273.0,0.0,987.429,43155.0,0.0,0.286,115290.91,0.0,9.906,432.933,0.0,0.003,0.83,,,,,,,,,,,,,,,86377.0,,,,,880.0,2367.0,0.002,23.15,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-10-20,11492273.0,0.0,987.429,43155.0,0.0,0.286,115290.91,0.0,9.906,432.933,0.0,0.003,0.83,,,,,,,,,,261059430.0,90044496.0,84433722.0,56250109.0,,97708.0,265.88,91.71,85.99,57.29,995.0,2341.0,0.002,23.15,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-10-21,11492273.0,0.0,987.429,43155.0,0.0,0.286,115290.91,0.0,9.906,432.933,0.0,0.003,0.83,,,,,,,,,,,,,,,96701.0,,,,,985.0,2389.0,0.002,23.15,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-10-22,11492273.0,0.0,987.429,43155.0,0.0,0.286,115290.91,0.0,9.906,432.933,0.0,0.003,0.85,,,,,,,,,,,,,,,95693.0,,,,,975.0,2436.0,0.002,23.15,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-10-23,11496829.0,4556.0,650.857,43159.0,4.0,0.571,115336.61,45.706,6.529,432.973,0.04,0.006,0.86,,,,,,,,,,,,,,,94685.0,,,,,964.0,2484.0,0.003,23.15,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-10-24,11496829.0,0.0,650.857,43159.0,0.0,0.571,115336.61,0.0,6.529,432.973,0.0,0.006,0.88,,,,,,,,,,,,,,,93677.0,,,,,954.0,2532.0,0.003,23.15,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-10-25,11496829.0,0.0,650.857,43159.0,0.0,0.571,115336.61,0.0,6.529,432.973,0.0,0.006,0.91,,,,,,,,,,,,,,,92669.0,,,,,944.0,2579.0,0.003,23.15,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-10-26,11496829.0,0.0,650.857,43159.0,0.0,0.571,115336.61,0.0,6.529,432.973,0.0,0.006,0.93,,,,,,,,,,,,,,,91662.0,,,,,934.0,2627.0,0.003,23.15,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-10-27,11496829.0,0.0,650.857,43159.0,0.0,0.571,115336.61,0.0,6.529,432.973,0.0,0.006,0.96,,,,,,,,,,261694006.0,90063216.0,84448184.0,56525745.0,,90654.0,266.53,91.73,86.01,57.57,923.0,2674.0,0.003,23.15,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-10-28,11496829.0,0.0,650.857,43159.0,0.0,0.571,115336.61,0.0,6.529,432.973,0.0,0.006,0.99,,,,,,,,,,,,,,,87715.0,,,,,893.0,2383.0,0.002,23.15,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-10-29,11496829.0,0.0,650.857,43159.0,0.0,0.571,115336.61,0.0,6.529,432.973,0.0,0.006,0.95,,,,,,,,,,,,,,,84777.0,,,,,863.0,2091.0,0.002,23.15,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2022-10-30,11502169.0,5340.0,762.857,43163.0,4.0,0.571,115390.18,53.571,7.653,433.013,0.04,0.006,0.92,,,,,,,,,,,,,,,81838.0,,,,,833.0,1800.0,0.002,23.15,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,98186856,,,,
